# Runlist.csv file written by KVINDRADB::WriteRunListFile on Thu Aug 30 11:44:15 2012
Version=1
4000 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5032 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5033 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5034 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5035 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5036 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5037 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5038 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5039 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5040 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5041 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5042 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5043 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5044 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5045 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5046 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5047 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5048 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5049 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5050 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5051 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5052 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5053 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5054 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5055 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5056 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5057 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5058 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5059 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5060 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5061 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5062 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5063 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5064 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5065 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5066 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5067 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5068 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5069 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5070 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5071 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5072 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
5073 | Buffers=12708 | Events=1117085 | Faraday 1=0 | PRG23=0 | DEC=1360657 | FC=1116659 | OK=1116659 | FT=1116659 | AVL=0 | OCD=1116659 | Gene LASER=0 | Gene ELECT=0 | Gene TEST=0 | Gene DIRECT=228354 | Gene TM=53078 | Gene MARQ=0 | OA=1116659 | RAZ=1116659 | Plast All=0 | Plast G=0 | Plast C=0 | Plast D=0 | Trigger multiplicity=1 | Length (min.)=20.409383 | Size (MB)=198.562500 | Dead time (%)=23.243736 | Start Date=8-SEP-2011 08:27:07.00 | End Date=8-SEP-2011 08:47:19.00 | Comments=Gains Si: 4 partout |
