++KVIDZAFromZGrid
<VARX> Q3Amplitude
412.828000 614.906000
487.220000 580.244000
552.372000 550.305000
618.729000 524.477000
688.301000 499.890000
768.041000 475.277000
919.330000 437.199000
1032.830000 412.025000
1184.640000 383.901000
1316.090000 363.468000
1569.990000 329.037000
1823.880000 300.278000
2077.780000 276.288000
2331.670000 255.827000
2585.570000 238.185000
2839.460000 222.819000
+KVIDZALine
ID:Z=9 A=18
9	18
30
0.000000 1378.280000
22.412200 1277.500000
49.379700 1199.200000
86.160300 1127.180000
111.721000 1088.060000
146.213000 1037.920000
174.152000 1002.340000
214.020000 959.508000
289.993000 889.118000
378.437000 815.683000
466.791000 762.307000
569.945000 706.419000
676.309000 660.853000
783.776000 620.792000
910.604000 577.979000
1072.190000 534.966000
1181.880000 509.105000
1300.490000 484.245000
1424.970000 462.447000
1562.210000 442.025000
1679.390000 425.460000
1800.510000 411.038000
1935.350000 395.508000
2070.200000 380.943000
2205.050000 367.473000
2339.890000 354.917000
2474.740000 343.185000
2609.590000 332.201000
2744.430000 321.899000
2879.280000 312.218000
+KVIDZALine
ID:Z=10 A=20
10	20
22
0.000000 1611.670000
16.620800 1532.030000
39.611500 1446.550000
73.455100 1363.180000
102.707000 1309.700000
147.026000 1238.220000
196.204000 1175.020000
254.964000 1111.810000
328.322000 1042.680000
405.374000 982.020000
467.854000 935.539000
611.282000 852.379000
751.357000 782.951000
893.875000 726.373000
1038.760000 675.608000
1207.840000 629.629000
1347.030000 597.911000
1536.150000 559.306000
1820.190000 510.358000
2104.230000 468.898000
2388.260000 433.788000
2672.300000 403.585000
+KVIDZALine
ID:Z=11 A=22
11	22
28
0.000000 1841.180000
6.349480 1813.370000
17.984500 1762.430000
43.541000 1663.540000
82.328100 1570.460000
139.496000 1469.330000
211.098000 1369.290000
286.608000 1281.600000
374.298000 1201.600000
462.163000 1126.630000
564.790000 1053.210000
698.509000 980.961000
821.591000 917.599000
951.152000 862.692000
1092.640000 810.552000
1229.880000 765.770000
1356.290000 730.605000
1470.370000 701.253000
1612.350000 667.304000
1747.860000 637.680000
1883.370000 610.959000
2018.880000 586.307000
2154.390000 563.575000
2289.900000 542.548000
2425.400000 523.038000
2560.910000 504.880000
2696.420000 487.940000
2831.930000 472.100000
+KVIDZALine
ID:Z=12 A=24
12	24
32
0.000000 2102.520000
8.259840 2057.560000
22.090700 1982.270000
37.157700 1922.210000
52.693100 1876.520000
71.924100 1828.910000
120.216000 1734.770000
182.608000 1628.820000
257.547000 1533.960000
338.041000 1446.310000
411.121000 1371.380000
479.915000 1310.700000
565.357000 1249.220000
678.512000 1174.870000
785.479000 1113.340000
873.740000 1067.710000
964.651000 1025.940000
1067.730000 981.066000
1169.160000 940.021000
1268.760000 905.303000
1389.460000 869.619000
1494.530000 840.433000
1621.780000 807.424000
1754.150000 775.566000
1889.570000 745.459000
2024.990000 717.707000
2160.410000 691.924000
2295.830000 667.932000
2431.260000 645.550000
2566.680000 624.621000
2702.100000 605.005000
2837.520000 586.584000
+KVIDZALine
ID:Z=13 A=26
13	26
30
0.000000 2374.480000
4.901640 2343.540000
17.407000 2264.580000
42.885100 2158.060000
77.054300 2065.170000
130.782000 1955.270000
186.013000 1862.700000
277.550000 1737.010000
377.488000 1629.750000
460.801000 1548.720000
535.227000 1483.910000
624.975000 1413.070000
747.871000 1333.880000
867.596000 1260.560000
963.039000 1209.040000
1062.620000 1160.660000
1171.880000 1113.980000
1284.040000 1072.260000
1392.440000 1035.930000
1524.270000 995.074000
1639.260000 962.131000
1775.160000 925.760000
1911.070000 892.047000
2046.980000 860.709000
2182.890000 831.497000
2318.800000 804.203000
2454.710000 778.643000
2590.620000 754.658000
2726.530000 732.107000
2862.430000 710.864000
+KVIDZALine
ID:Z=14 A=28
14	28
27
0.000000 2657.440000
7.300380 2602.760000
15.128000 2546.960000
35.793900 2445.660000
72.777600 2333.710000
118.433000 2231.710000
147.457000 2178.860000
222.010000 2053.370000
329.394000 1916.260000
441.990000 1793.300000
538.599000 1703.520000
624.696000 1631.120000
729.675000 1554.070000
871.415000 1462.860000
1010.820000 1381.090000
1123.570000 1324.950000
1239.750000 1274.410000
1376.490000 1221.810000
1498.620000 1179.490000
1624.790000 1138.350000
1778.700000 1092.300000
1932.610000 1049.540000
2086.520000 1010.070000
2240.430000 973.471000
2394.340000 939.441000
2548.250000 907.706000
2702.160000 878.044000
+KVIDZALine
ID:Z=15 A=30
15	30
25
0.000000 2935.240000
8.448650 2877.240000
16.923500 2819.530000
40.266700 2702.350000
62.466800 2627.700000
81.012400 2581.160000
132.201000 2467.690000
191.661000 2362.930000
248.358000 2270.340000
368.549000 2118.430000
494.961000 1983.400000
603.060000 1883.890000
699.101000 1803.440000
817.087000 1715.070000
972.535000 1613.440000
1130.580000 1523.050000
1257.950000 1460.070000
1398.390000 1396.370000
1546.880000 1335.370000
1695.360000 1278.510000
1843.850000 1226.560000
1992.340000 1178.710000
2140.820000 1134.460000
2289.310000 1093.400000
2437.800000 1055.210000
+KVIDZALine
ID:Z=16 A=32
16	32
26
0.000000 3238.690000
3.779860 3207.510000
9.134990 3163.330000
18.599200 3090.720000
28.063300 3038.450000
44.522800 2973.320000
69.211900 2890.130000
102.542000 2805.640000
146.983000 2712.950000
212.821000 2599.440000
276.189000 2498.770000
408.908000 2326.340000
550.232000 2178.580000
670.923000 2066.900000
776.799000 1980.120000
907.948000 1886.020000
1081.480000 1776.640000
1265.170000 1675.630000
1447.110000 1585.810000
1624.810000 1507.080000
1802.500000 1435.630000
1980.200000 1370.700000
2157.900000 1311.390000
2335.600000 1257.010000
2513.290000 1206.950000
2690.990000 1160.730000
+KVIDZALine
ID:Z=17 A=34
17	34
25
0.000000 3578.960000
3.166040 3551.490000
6.959160 3518.570000
16.950000 3449.090000
31.764100 3359.250000
51.543900 3277.560000
78.720700 3185.180000
116.725000 3092.440000
165.817000 2989.580000
238.816000 2864.170000
310.660000 2752.580000
392.125000 2649.970000
461.408000 2563.270000
618.634000 2395.510000
756.067000 2274.470000
875.947000 2179.360000
1030.000000 2073.180000
1224.820000 1954.530000
1429.310000 1842.920000
1633.810000 1742.850000
1838.310000 1653.260000
2042.810000 1572.440000
2247.310000 1499.150000
2451.810000 1432.390000
2656.310000 1371.310000
+KVIDZALine
ID:Z=18 A=37
18	37
23
0.000000 3894.900000
1.952560 3878.060000
6.113790 3842.150000
17.841600 3754.560000
33.286200 3657.290000
54.885500 3560.970000
83.235500 3474.740000
126.503000 3367.900000
179.625000 3256.520000
260.478000 3114.690000
339.354000 2997.410000
428.796000 2880.180000
503.196000 2787.680000
679.159000 2605.010000
827.704000 2469.320000
960.168000 2364.470000
1129.620000 2248.690000
1343.600000 2117.850000
1568.160000 1995.840000
1792.720000 1886.730000
2017.280000 1789.140000
2241.830000 1701.180000
2466.390000 1621.450000
+KVIDZALine
ID:Z=19 A=39
19	39
23
0.000000 4255.080000
2.547980 4233.930000
7.105220 4196.090000
19.911200 4100.540000
37.261100 3992.760000
61.220600 3893.780000
91.936600 3791.050000
140.948000 3672.020000
200.433000 3549.710000
290.488000 3395.150000
378.064000 3266.800000
478.033000 3137.830000
560.652000 3035.000000
756.872000 2835.420000
921.732000 2688.180000
1068.210000 2572.830000
1258.370000 2445.430000
1496.720000 2301.750000
1747.070000 2167.720000
1997.420000 2048.130000
2247.760000 1941.230000
2498.110000 1844.970000
2748.450000 1757.790000
+KVIDZALine
ID:Z=20 A=41
20	41
21
0.000000 4593.290000
6.548540 4535.660000
16.269100 4450.120000
26.836600 4370.880000
38.391100 4310.460000
59.617000 4221.150000
93.301500 4107.290000
146.366000 3971.140000
212.812000 3838.030000
312.020000 3665.260000
407.075000 3528.560000
518.280000 3384.740000
609.182000 3274.590000
828.794000 3044.250000
1007.730000 2876.880000
1186.670000 2727.160000
1365.600000 2592.270000
1544.540000 2470.060000
1723.480000 2358.840000
1902.420000 2257.210000
2081.350000 2163.980000
!
++KVIDZAGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_141
<PARAMETER> Runlist=4532-7063
+KVIDZALine
ID:Z=1 A=1
1	1
24
0.000000 30.350100
3.668600 27.931300
6.282520 26.381500
9.001010 24.852100
12.566000 23.053600
18.071300 20.561500
25.750500 17.702400
35.988700 14.766900
50.379600 11.913200
71.537000 9.450070
112.148000 7.005710
172.673000 4.997840
238.665000 3.601070
318.715000 2.699520
414.774000 2.331800
611.600000 1.821710
808.425000 1.491470
1005.250000 1.263880
1202.080000 1.096830
1398.900000 0.968644
1595.730000 0.867295
1792.550000 0.785155
1989.380000 0.717230
2186.200000 0.660122
+KVIDZALine
ID:Z=1 A=2
1	2
24
0.000000 40.778300
8.143910 35.282200
13.265600 32.218700
20.471900 28.626300
30.047400 24.876700
41.367200 21.555500
64.508300 16.999100
94.576100 13.405500
145.730000 9.711960
208.598000 7.093010
273.418000 5.827170
348.002000 4.823240
428.051000 4.082600
568.077000 3.286510
726.967000 2.672920
879.505000 2.270400
1032.040000 1.972530
1184.570000 1.743390
1337.110000 1.561890
1489.640000 1.414660
1642.170000 1.292770
1794.710000 1.190220
1947.240000 1.102750
2099.770000 1.027250
+KVIDZALine
ID:Z=1 A=3
1	3
35
0.000000 47.314600
9.397960 41.307400
18.365500 36.342200
28.050500 31.946500
41.322500 27.238900
62.127200 22.241300
88.671600 18.221200
122.748000 14.805800
167.177000 11.894600
218.399000 9.752690
272.879000 8.319970
361.776000 6.868710
424.416000 5.950830
481.809000 5.381580
594.077000 4.636640
700.966000 4.098620
833.856000 3.609050
975.989000 3.192990
1118.120000 2.864150
1260.260000 2.596550
1331.330000 2.480560
1402.400000 2.374480
1473.480000 2.277140
1544.550000 2.187510
1615.620000 2.104680
1686.690000 2.027850
1757.760000 1.956370
1828.840000 1.889720
1899.910000 1.827430
1970.980000 1.769120
2042.050000 1.714420
2113.120000 1.663000
2184.200000 1.614580
2255.270000 1.568890
2326.340000 1.525720
+KVIDZALine
ID:Z=2 A=3
2	3
31
0.000000 106.989000
8.608230 98.498000
16.487700 91.692400
24.139800 86.040500
32.240400 80.858700
44.744100 73.991800
61.483300 66.299900
80.225800 59.380700
100.907000 53.590400
125.761000 48.421700
163.542000 42.419600
219.089000 35.682600
281.416000 30.129000
329.003000 26.872100
371.373000 24.763400
422.210000 22.639000
476.419000 20.651500
533.520000 18.869700
592.067000 17.499100
715.081000 14.836800
823.761000 13.304900
1050.400000 11.117400
1251.340000 9.719370
1452.280000 8.623710
1653.220000 7.751410
1854.170000 7.039820
2055.120000 6.447770
2256.060000 5.947520
2457.010000 5.519300
2657.950000 5.148630
2858.900000 4.824610
+KVIDZALine
ID:Z=2 A=4
2	4
32
0.000000 123.618000
5.710160 116.483000
11.978000 109.453000
22.665300 99.460400
35.700200 90.024300
56.292600 79.142400
85.910700 68.103300
116.604000 59.512300
154.433000 51.628800
210.607000 43.251000
282.943000 35.971900
356.131000 30.929000
432.504000 27.084000
522.965000 23.551300
619.303000 20.755800
714.090000 18.596300
799.285000 17.256200
904.830000 15.580000
1041.720000 14.247200
1167.800000 13.074900
1293.870000 12.033700
1419.950000 11.175300
1546.020000 10.427800
1672.100000 9.771090
1798.170000 9.191160
1924.240000 8.676750
2050.320000 8.216730
2176.390000 7.802910
2302.470000 7.428750
2428.540000 7.088890
2554.620000 6.778760
2680.690000 6.494630
+KVIDZALine
ID:Z=2 A=6
2	6
25
0.000000 142.439000
23.984800 119.587000
65.913500 93.138200
124.401000 73.278600
172.339000 62.564900
217.509000 55.662800
309.522000 45.044600
363.904000 40.572500
420.011000 36.887700
473.571000 33.961000
522.873000 31.718700
580.336000 29.476900
645.950000 27.419400
706.314000 25.777200
776.687000 23.944300
885.767000 21.985000
1000.810000 20.097800
1174.930000 17.655700
1398.950000 15.418500
1622.980000 13.653800
1847.000000 12.244600
2071.030000 11.099900
2295.060000 10.152000
2519.080000 9.353250
2743.110000 8.670870
!
++KVIDZAFromZGrid
<VARX> Q2Amplitude
<VARY> QH1Amplitude
<PARAMETER> IDTelescopes=ID_SI2_CSI_142
<PARAMETER> Runlist=4532-7063
<PARAMETER> PIDRANGE=1-200
<PARAMETER> PIDRANGE1=1:0.895000,0.995572,1.039073|2:1.041073,1.115051,1.215000
<PARAMETER> PIDRANGE2=3:1.755000,1.854852,1.870545|4:1.872545,1.994929,2.095000|6:2.125000,2.214474,2.275000
<PARAMETER> PIDRANGE3=6:2.755000,2.855611,2.920102|7:2.922102,2.994875,3.064952|8:3.066952,3.105334,3.167654|9:3.169654,3.204853,3.305000
<PARAMETER> PIDRANGE4=7:3.615000,3.714761,3.805000|9:3.885000,3.985207,4.047279|10:4.049279,4.114793,4.187617
<PARAMETER> PIDRANGE5=10:4.755000,4.854940,4.908110|11:4.910110,4.994755,5.060604|12:5.062604,5.124621,5.181429|13:5.183429,5.234258,5.315000
<PARAMETER> PIDRANGE6=11:5.662525,5.745181,5.771917|12:5.773917,5.864929,5.921500|13:5.923500,6.004693,6.061381|14:6.063381,6.115328,6.222571|15:6.224571,6.254512,6.300611
<PARAMETER> PIDRANGE7=14:6.765000,6.865403,6.907934|15:6.909934,6.995285,7.082000|16:7.084000,7.114557,7.195667|17:7.197667,7.234553,7.335000
<PARAMETER> PIDRANGE8=15:7.680865,7.735333,7.766500|16:7.768500,7.875055,7.928030|17:7.930030,8.005083,8.056564|18:8.058564,8.105513,8.171838|19:8.173838,8.195465,8.282750|20:8.284750,8.305440,8.354868
<PARAMETER> PIDRANGE9=18:8.685000,8.784917,8.815111|19:8.817111,8.885013,8.932800|20:8.934800,9.005121,9.071368|21:9.073368,9.105157,9.215176|22:9.217176,9.274921,9.337920
<PARAMETER> PIDRANGE10=20:9.681957,9.735000,9.792000|21:9.794000,9.865151,9.924000|22:9.926000,9.985062,10.095176|23:10.097176,10.124873,10.167125|24:10.169125,10.225056,10.313456
<PARAMETER> PIDRANGE11=22:10.635000,10.735373,10.771500|23:10.773500,10.865178,10.950163|24:10.952163,11.005039,11.076000|25:11.078000,11.114864,11.232500
<PARAMETER> PIDRANGE12=24:11.645000,11.745200,11.797182|25:11.799182,11.874939,11.937125|26:11.939125,12.014895,12.096308|27:12.098308,12.134665,12.210970|28:12.212970,12.235335,12.305000
<PARAMETER> PIDRANGE13=26:12.665000,12.765227,12.782621|27:12.784621,12.865161,12.927056|28:12.929056,12.995272,13.054870|29:13.056870,13.124332,13.197256|30:13.199256,13.225180,13.325000
<PARAMETER> PIDRANGE14=28:13.635000,13.735223,13.761857|29:13.763857,13.865010,13.918414|30:13.920414,14.004472,14.070092|31:14.072092,14.115075,14.185429|32:14.187429,14.225289,14.315000
<PARAMETER> PIDRANGE15=31:14.765000,14.864854,14.925538|32:14.927538,14.994756,15.052261|33:15.054261,15.104963,15.177125|34:15.179125,15.224915,15.301500|35:15.303500,15.354699,15.415000
<PARAMETER> PIDRANGE16=33:15.795000,15.884715,15.897636|34:15.899636,15.995086,16.052293|35:16.054293,16.094839,16.156000|36:16.158000,16.185014,16.267143|37:16.269143,16.294900,16.350917
<PARAMETER> PIDRANGE17=34:16.665000,16.754942,16.784714|35:16.786714,16.875074,16.920545|36:16.922545,16.995070,17.047800|37:17.049800,17.095508,17.154417|38:17.156417,17.165224,17.265000
<PARAMETER> PIDRANGE18=37:17.785000,17.885208,17.917966|38:17.919966,18.004499,18.061105|39:18.063105,18.105147,18.172571|40:18.174571,18.195505,18.251059|41:18.253059,18.274873,18.335000
OnlyZId
+KVIDZALine
ID:Z=1 A=1
1	1
24
0.000000 30.221600
4.770400 27.813100
8.169360 26.269800
11.704300 24.746900
16.340000 22.956000
23.498600 20.474500
33.484200 17.627500
46.797300 14.704400
65.510200 11.862800
93.021900 9.410060
145.829000 6.976040
224.532000 4.976680
310.344000 3.585820
414.435000 2.688090
539.344000 2.321930
795.283000 1.813990
1051.220000 1.485160
1307.160000 1.258530
1563.100000 1.092190
1819.040000 0.964543
2074.980000 0.863623
2330.910000 0.781831
2586.850000 0.714193
2842.790000 0.657327
+KVIDZALine
ID:Z=2 A=4
2	4
32
0.000000 123.095000
7.425110 115.990000
15.575400 108.989000
29.472400 99.039300
46.422100 89.643100
73.199200 78.807300
111.712000 67.815000
151.624000 59.260300
200.814000 51.410200
273.859000 43.067900
367.920000 35.819600
463.089000 30.798100
562.399000 26.969400
680.029000 23.451600
805.299000 20.667900
928.555000 18.517500
1039.340000 17.183200
1176.580000 15.514000
1354.590000 14.186900
1518.520000 13.019600
1682.460000 11.982800
1846.400000 11.128000
2010.340000 10.383700
2174.280000 9.729720
2338.220000 9.152250
2502.160000 8.640020
2666.100000 8.181950
2830.030000 7.769880
2993.970000 7.397300
3157.910000 7.058870
3321.850000 6.750060
3485.790000 6.467130
+KVIDZALine
ID:Z=3 A=7
3	7
22
0.000000 245.432000
26.332900 217.532000
56.030400 192.210000
100.252000 166.487000
155.620000 145.616000
221.999000 127.437000
298.484000 111.897000
372.131000 100.475000
442.547000 91.401000
525.332000 82.909800
624.410000 75.042200
722.055000 68.127500
829.085000 62.604100
967.394000 57.223100
1108.730000 51.955000
1334.540000 45.752200
1605.070000 40.354800
1921.420000 35.266900
2321.900000 30.434000
2722.390000 26.773200
3122.870000 23.892300
3523.350000 21.570000
+KVIDZALine
ID:Z=4 A=9
4	9
20
0.000000 385.631000
9.664000 370.467000
27.074100 343.148000
62.876900 306.152000
123.994000 264.814000
193.490000 231.383000
283.546000 201.986000
399.723000 174.657000
531.545000 151.486000
670.711000 134.187000
817.176000 120.060000
987.473000 107.057000
1178.690000 96.851800
1438.880000 85.577400
1738.130000 75.669100
2106.220000 66.177400
2474.320000 58.800000
2842.410000 52.911700
3210.510000 48.096900
3578.600000 44.083800
+KVIDZALine
ID:Z=5 A=11
5	11
20
0.000000 538.489000
29.170100 485.943000
89.614000 417.375000
166.008000 364.163000
238.747000 327.969000
317.674000 297.724000
398.419000 273.065000
505.845000 245.834000
612.164000 224.129000
741.284000 204.745000
870.002000 187.965000
1016.220000 172.986000
1163.400000 159.744000
1448.630000 141.003000
1762.750000 125.201000
2102.880000 111.760000
2457.630000 100.404000
2812.370000 91.149200
3167.110000 83.471900
3521.860000 76.989400
+KVIDZALine
ID:Z=6 A=12
6	12
37
0.000000 719.278000
9.613390 696.871000
23.187500 665.233000
44.604500 624.482000
77.541600 578.748000
109.578000 546.983000
138.027000 524.200000
181.602000 494.728000
233.102000 463.525000
288.975000 434.176000
342.039000 410.852000
396.435000 389.464000
454.381000 369.545000
512.712000 352.320000
584.113000 332.855000
655.323000 317.013000
733.168000 299.901000
812.540000 287.335000
901.303000 271.330000
990.144000 258.909000
1109.320000 243.932000
1229.360000 231.094000
1362.400000 218.388000
1503.570000 206.731000
1661.940000 194.769000
1846.760000 184.314000
1976.310000 177.669000
2149.090000 169.663000
2316.880000 162.447000
2484.680000 155.851000
2652.480000 149.771000
2820.290000 144.147000
2988.090000 138.930000
3155.890000 134.077000
3323.700000 129.552000
3491.500000 125.323000
3659.300000 121.361000
+KVIDZALine
ID:Z=7 A=14
7	14
27
0.000000 917.315000
19.909600 860.823000
56.702600 784.464000
111.442000 714.655000
171.925000 659.239000
230.482000 616.056000
291.830000 578.345000
351.705000 546.460000
405.379000 520.482000
465.880000 495.149000
531.844000 472.628000
592.122000 452.782000
648.884000 436.522000
708.909000 419.863000
779.329000 402.258000
860.357000 384.870000
955.483000 364.399000
1041.730000 349.385000
1195.070000 326.933000
1384.190000 302.297000
1605.350000 278.929000
1838.340000 258.846000
2026.180000 245.225000
2365.570000 224.185000
2728.580000 204.955000
3091.590000 188.868000
3454.600000 175.136000
+KVIDZALine
ID:Z=8 A=16
8	16
26
0.000000 1127.300000
16.565300 1067.570000
47.503400 993.070000
92.575000 918.423000
146.501000 860.018000
199.748000 811.483000
263.881000 760.996000
326.849000 716.354000
384.303000 684.799000
440.952000 655.122000
536.813000 612.303000
633.549000 577.787000
718.268000 547.975000
804.553000 522.256000
895.020000 497.774000
998.709000 473.265000
1195.430000 435.348000
1343.020000 410.280000
1540.430000 382.275000
1711.360000 361.929000
2041.500000 327.644000
2371.650000 299.007000
2701.800000 275.118000
3031.950000 254.744000
3362.100000 237.177000
3692.240000 221.876000
+KVIDZALine
ID:Z=9 A=18
9	18
30
0.000000 1372.440000
29.143300 1272.090000
64.210100 1194.130000
112.037000 1122.410000
145.274000 1083.450000
190.125000 1033.530000
226.456000 998.098000
278.297000 955.445000
377.087000 885.354000
492.094000 812.229000
606.983000 759.079000
741.118000 703.428000
879.427000 658.055000
1019.170000 618.164000
1184.090000 575.532000
1394.210000 532.701000
1536.840000 506.949000
1691.080000 482.195000
1852.930000 460.489000
2031.390000 440.154000
2183.760000 423.658000
2341.260000 409.298000
2516.600000 393.833000
2691.950000 379.330000
2867.290000 365.917000
3042.640000 353.415000
3217.980000 341.732000
3393.330000 330.794000
3568.670000 320.537000
3744.020000 310.896000
+KVIDZALine
ID:Z=10 A=20
10	20
22
0.000000 1604.840000
21.612600 1525.540000
51.508100 1440.420000
95.516000 1357.410000
133.553000 1304.150000
191.812000 1234.940000
260.568000 1169.260000
334.027000 1106.160000
426.927000 1038.260000
527.121000 977.862000
608.366000 931.578000
794.870000 848.770000
977.014000 779.636000
1162.330000 723.297000
1350.740000 672.748000
1570.600000 626.963000
1751.590000 595.379000
1997.510000 556.938000
2366.850000 508.197000
2736.190000 466.913000
3105.530000 431.951000
3474.870000 401.876000
+KVIDZALine
ID:Z=11 A=22
11	22
28
0.000000 1833.380000
8.256430 1805.690000
23.385900 1754.970000
56.617800 1656.500000
107.054000 1563.810000
181.391000 1463.110000
274.498000 1363.500000
372.686000 1276.170000
486.711000 1196.510000
600.965000 1121.860000
734.415000 1048.750000
908.293000 976.808000
1068.340000 913.714000
1236.810000 859.039000
1420.800000 807.121000
1599.260000 762.527000
1763.630000 727.512000
1911.970000 698.284000
2096.600000 664.478000
2272.800000 634.981000
2449.010000 608.372000
2625.210000 583.824000
2801.420000 561.189000
2977.630000 540.251000
3153.830000 520.823000
3330.040000 502.742000
3506.240000 485.874000
3682.450000 470.101000
+KVIDZALine
ID:Z=12 A=24
12	24
32
0.000000 2093.620000
10.740500 2048.850000
28.725200 1973.880000
48.317400 1914.080000
68.518600 1868.580000
93.525300 1821.170000
156.321000 1727.430000
237.452000 1621.920000
334.897000 1527.470000
439.566000 1440.180000
534.594000 1365.570000
624.049000 1305.150000
735.152000 1243.930000
882.291000 1169.900000
1021.380000 1108.630000
1136.150000 1063.190000
1254.370000 1021.600000
1388.400000 976.912000
1520.290000 936.041000
1649.810000 901.470000
1806.760000 865.937000
1943.380000 836.874000
2108.850000 804.006000
2280.980000 772.282000
2457.070000 742.303000
2633.160000 714.668000
2809.260000 688.994000
2985.350000 665.104000
3161.440000 642.817000
3337.530000 621.976000
3513.630000 602.444000
3689.720000 584.101000
+KVIDZALine
ID:Z=13 A=26
13	26
30
0.000000 2364.420000
6.373760 2333.620000
22.634800 2254.990000
55.764900 2148.920000
100.196000 2056.430000
170.060000 1946.990000
241.878000 1854.810000
360.908000 1729.660000
490.861000 1622.850000
599.194000 1542.160000
695.974000 1477.620000
812.676000 1407.080000
972.482000 1328.230000
1128.160000 1255.220000
1252.270000 1203.920000
1381.750000 1155.740000
1523.830000 1109.270000
1669.680000 1067.720000
1810.640000 1031.540000
1982.050000 990.861000
2131.580000 958.057000
2308.300000 921.840000
2485.030000 888.271000
2661.760000 857.065000
2838.480000 827.977000
3015.210000 800.798000
3191.940000 775.347000
3368.660000 751.463000
3545.390000 729.007000
3722.120000 707.854000
+KVIDZALine
ID:Z=14 A=28
14	28
27
0.000000 2646.190000
9.492920 2591.740000
19.671400 2536.180000
46.544000 2435.300000
94.635100 2323.830000
154.002000 2222.260000
191.742000 2169.630000
288.687000 2044.670000
428.321000 1908.140000
574.734000 1785.710000
700.358000 1696.310000
812.312000 1624.210000
948.821000 1547.490000
1133.130000 1456.660000
1314.400000 1375.240000
1461.010000 1319.340000
1612.090000 1269.010000
1789.890000 1216.640000
1948.700000 1174.490000
2112.770000 1133.530000
2312.900000 1087.680000
2513.040000 1045.090000
2713.170000 1005.790000
2913.300000 969.350000
3113.440000 935.464000
3313.570000 903.862000
3513.710000 874.326000
+KVIDZALine
ID:Z=15 A=30
15	30
25
0.000000 2922.810000
10.986100 2865.060000
22.006100 2807.590000
52.360100 2690.910000
81.227600 2616.570000
105.343000 2570.240000
171.905000 2457.240000
249.223000 2352.920000
322.948000 2260.720000
479.237000 2109.460000
643.613000 1975.000000
784.178000 1875.920000
909.064000 1795.800000
1062.480000 1707.810000
1264.620000 1606.600000
1470.130000 1516.600000
1635.760000 1453.890000
1818.370000 1390.460000
2011.450000 1329.720000
2204.540000 1273.100000
2397.620000 1221.370000
2590.700000 1173.720000
2783.780000 1129.660000
2976.870000 1088.770000
3169.950000 1050.740000
+KVIDZALine
ID:Z=16 A=32
16	32
26
0.000000 3224.970000
4.915080 3193.930000
11.878500 3149.940000
24.185100 3077.630000
36.491700 3025.580000
57.894400 2960.730000
89.998500 2877.890000
133.339000 2793.760000
191.127000 2701.460000
276.738000 2588.440000
359.138000 2488.190000
531.717000 2316.490000
715.485000 2169.360000
872.423000 2058.150000
1010.100000 1971.740000
1180.630000 1878.030000
1406.280000 1769.120000
1645.140000 1668.540000
1881.720000 1579.090000
2112.790000 1500.700000
2343.850000 1429.550000
2574.920000 1364.900000
2805.990000 1305.840000
3037.050000 1251.680000
3268.120000 1201.840000
3499.180000 1155.810000
+KVIDZALine
ID:Z=17 A=34
17	34
25
0.000000 3563.810000
4.116910 3536.450000
9.049220 3503.680000
22.040700 3434.480000
41.303900 3345.030000
67.024300 3263.680000
102.363000 3171.690000
151.781000 3079.340000
215.618000 2976.930000
310.541000 2852.040000
403.962000 2740.930000
509.893000 2638.750000
599.984000 2552.420000
804.430000 2385.370000
983.139000 2264.840000
1139.020000 2170.130000
1339.340000 2064.400000
1592.670000 1946.260000
1858.580000 1835.120000
2124.500000 1735.470000
2390.420000 1646.260000
2656.330000 1565.780000
2922.250000 1492.800000
3188.170000 1426.320000
3454.080000 1365.510000
+KVIDZALine
ID:Z=18 A=37
18	37
23
0.000000 3869.630000
0.444561 3867.050000
7.113360 3828.350000
22.673900 3744.490000
42.680300 3647.730000
69.355500 3550.980000
107.145000 3460.670000
162.719000 3357.460000
232.749000 3240.060000
325.329000 3110.840000
443.157000 2979.790000
558.691000 2861.480000
685.700000 2750.460000
883.867000 2593.930000
1074.120000 2460.850000
1247.510000 2357.640000
1467.580000 2241.530000
1745.450000 2112.520000
2038.870000 1989.970000
2330.080000 1880.310000
2621.280000 1783.550000
2914.710000 1699.700000
3205.910000 1615.840000
+KVIDZALine
ID:Z=19 A=39
19	39
23
0.000000 4237.070000
3.313220 4216.000000
9.239150 4178.320000
25.891100 4083.180000
48.451900 3975.850000
79.607100 3877.290000
119.548000 3775.000000
183.279000 3656.470000
260.630000 3534.680000
377.731000 3380.780000
491.609000 3252.960000
621.602000 3124.540000
729.034000 3022.150000
984.185000 2823.410000
1198.560000 2676.800000
1389.030000 2561.930000
1636.300000 2435.080000
1946.240000 2292.000000
2271.770000 2158.540000
2597.310000 2039.460000
2922.840000 1933.010000
3248.370000 1837.160000
3573.900000 1750.350000
+KVIDZALine
ID:Z=20 A=41
20	41
21
0.000000 4573.840000
8.515280 4516.460000
21.155200 4431.280000
34.896500 4352.370000
49.921200 4292.200000
77.521900 4203.280000
121.323000 4089.900000
190.325000 3954.320000
276.727000 3821.780000
405.730000 3649.740000
529.333000 3513.620000
673.937000 3370.410000
792.140000 3260.720000
1077.710000 3031.360000
1310.390000 2864.700000
1543.060000 2715.610000
1775.740000 2581.300000
2008.420000 2459.600000
2241.090000 2348.850000
