429.078   288.314
487.252   321.747
559.677   362.942
614.719   394.632
684.717   434.244
769.673   480.337
852.236   525.711
940.781   574.686
1034.68   625.734
1154.53   687.648
1275.36   752.297
1422.37   830.683
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
14
172.523   134.838
199.019   153.93
235.452   180.181
275.196   207.387
334.813   248.912
392.064   286.618
455.939   324.802
538.267   374.917
643.809   437.9
747.524   498.945
854.711   561.09
941.608   610.543
1035.97   663.087
1196.1   750.32
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
13
76.5124   60.8076
96.3084   83.2637
130.182   121.225
170.214   164.533
215.524   212.119
257.756   255.427
303.947   298.735
350.137   340.439
402.927   390.163
478.949   459.031
550.32   522.093
612.514   574.669
695.315   645.084
+KVIDCutLine
OK:gamma_line
above
12
37.44   20.9844
58.7956   29.1875
91.1627   47.2344
153.895   81.2773
229.307   121.062
365.448   194.07
471.559   252.723
585.676   310.124
715.812   378.799
840.557   444.63
983.559   521.718
1129   600.122
+KVIDCutLine
OK:IMF_line
below
11
114.866   118.625
140.731   148.786
186.877   197.214
237.727   251.164
293.867   307.663
368.188   375.578
455.902   459.041
564.502   555.223
697.543   670.405
790.723   751.368
871.528   821.577
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1501
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> Runlist=1000-100000
<PARAMETER> IDTelescopes=CSI_R_L_1501
<PARAMETER> AUTOR=DIEGO_GRUYER
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
18
64.1832   43.39
85.6088   60.1167
118.983   83.2767
158.126   108.367
218.695   144.393
271.023   173.987
329.943   206.797
401.636   244.753
470.594   280.82
552.703   323
627.218   360.74
711.225   402.18
853.831   473.255
981.645   537.62
1083.03   586.9
1199.02   643.245
1463.31   773.795
1751.49   924.12
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
16
113.182   91.8433
141.933   113.31
174.791   136.923
209.475   160
250.091   186.833
292.989   214.74
339.538   241.573
396.583   275.92
459.628   313.48
530.975   351.897
611.219   396.87
713.515   451.81
819.026   507.565
922.276   562.435
1054.72   629.842
1232.81   721.075
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
13
160.437   137.03
199.679   167.345
249.822   203.465
298.874   236.36
353.377   272.48
408.97   307.31
478.188   352.46
579.68   413.133
678.351   470.242
770.737   522.158
865.637   574.817
1042.01   670.985
1219.89   763.918
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
9
225.794   252.7
283.5   312.5
346.327   373.16
409.345   429.363
464.583   479.53
527.945   533.71
593.737   587.4
699.587   674.527
883.892   824.127
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
15
60.5328   50.8164
76.7737   75.7676
92.6496   97.986
104.511   114.586
129.849   149.15
170.118   198.65
214.65   252.275
256.814   300.125
316.506   362
380.936   428.825
469.04   512.65
546.311   586.75
632.344   663.44
714.455   731.15
863.837   857.497
+KVIDCutLine
OK:gamma_line
above
12
19.3136   9.85333
41.146   20.7067
74.0528   39.4533
119.3   63.6267
189.86   103.093
270.861   145.027
389.572   206.347
556.151   293.335
804.38   418.542
1180.55   603.84
1501.55   765.536
1789.19   910.43
+KVIDCutLine
OK:IMF_line
below
8
122.686   150.933
155.197   191.213
195.926   245.627
260.948   318.413
338.475   406.04
458.604   530.987
588.265   658.53
849.74   899.533
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1001
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1001
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
23
37.4149   27.3184
45.5855   37.3696
56.4797   49.606
66.466   60.3127
79.954   74.7341
97.8515   93.3071
121.326   116.469
146.616   142.252
171.325   166.562
207.526   200.751
236.353   228.528
262.059   253.302
289.696   279.497
318.058   306.892
346.088   331.492
379.011   362.615
409.664   394.605
446.343   432.293
479.092   462.97
523.77   507.621
568.934   553.372
616.151   602.074
716.496   704.104
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
25
44.8902   40.7612
54.1968   52.9011
66.938   69.1499
81.4518   86.8928
98.1814   105.196
117.349   125.74
149.713   159.98
179.275   189.922
201.259   212.369
224.721   236.861
245.413   256.622
271.97   282.784
306.489   314.875
324.19   333.938
343.35   352.688
363.788   369.563
391.891   397.063
424.562   428.625
450.511   452.375
486.905   486.563
523.679   521.875
563.577   563.237
605.394   605.312
661.65   663.722
723.595   725.553
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
23
70.3102   77.9133
79.4434   89.2549
92.8467   106.964
106.25   123.081
120.602   139.794
138.482   158.809
157.027   178.495
175.695   199.098
196.999   221.912
220.502   245.633
243.706   269.48
274.732   300.707
300.912   327.328
320.987   347.333
358.714   385.235
396.084   421.133
443.036   466.545
476.491   499.238
514.568   536.816
557.404   575.214
597.101   614.633
651.384   668.437
716.126   736.186
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
19
112.089   165.432
133.911   200.281
152.532   229.114
173.284   259.655
196.591   294.375
225.663   336.004
251.03   371.143
271.192   397.9
307.551   445.172
339.805   486.556
367.708   520.846
410.566   571.124
449.239   614.48
485.725   656.076
543.468   722.898
599.308   787.234
664.121   858.719
725.445   924.246
795.493   997.721
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
40.5687   38.1514
48.0459   55.8223
63.0003   85.6562
74.8472   108.605
88.9277   136.374
103.688   163.684
119.022   189.383
137.466   221.021
164.895   264.339
194.653   308.911
225.185   354.571
250.138   389.071
272.781   420.772
296.852   453.833
327.654   495.045
367.177   547.789
398.655   586.476
426.484   621.599
456.365   658.758
486.931   695.918
534.679   751.809
584.752   811.666
632.526   869.813
690.007   937.081
739.786   995.853
814.068   1076.9
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
11
217.844   373.581
242.312   410.271
277.602   460.988
322.304   525.734
366.064   586.164
415.942   651.989
476.701   733.562
540.204   815.761
594.277   881.838
687.775   995.75
782.123   1099.21
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
10
267.441   464.287
299.495   515.307
340.017   581.917
393.293   662.491
452.773   744.112
501.497   812.927
557.139   886.623
620.642   968.823
692.008   1053.86
783.539   1160.72
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
12
108.182   202.137
144.601   273.054
174.912   332.917
208.021   396.939
245.761   467.193
283.31   536.553
327.694   614.81
372.779   692.155
434.744   793.648
487.123   871.813
556.872   974.962
635.545   1086.55
+KVIDCutLine
OK:gamma_line
above
18
23.1986   16.8726
31.5394   19.9231
41.0414   27.4597
52.6369   37.7905
76.8807   59.2183
89.0966   71.4387
109.78   93.0195
131.396   113.994
157.728   140.876
191.679   174.751
223.874   206.807
301.969   280.296
375.569   349
447.217   421.184
528.095   499.675
607.479   579.739
711.094   682.842
797.982   769.3
+KVIDCutLine
OK:IMF_line
below
10
79.2448   148.08
117.068   231.189
171.128   343.777
220.863   440.677
273.119   542.935
334.544   661.238
404.335   786.999
505.302   953.513
620.492   1123.17
776.939   1331.84
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1003
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1003
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1003
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
23
43.0882   31.7591
51.8925   42.8098
63.6317   56.263
74.3926   68.0344
88.9267   83.8899
108.212   104.31
133.508   129.775
160.759   158.122
187.385   184.849
230.329   227.233
261.62   258.781
289.115   285.465
323.261   319.211
347.78   342.9
378.662   374.708
419.069   413.971
447.017   441.72
483.761   480.347
521.613   518.494
578.35   574.764
620.06   616.658
666.713   663.67
774.841   775.846
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
25
51.1433   46.5386
61.1717   59.8858
74.9012   77.7504
90.5407   97.2577
108.568   117.381
129.222   139.968
164.096   177.613
195.951   210.532
219.641   235.212
246.179   262.291
267.219   283.865
295.836   312.629
333.033   347.911
352.107   368.87
372.753   389.484
401.578   416.672
427.818   441.72
463.658   478.352
495.273   510.64
536.566   552.614
570.117   585.547
613.991   629.458
657.193   673.516
715.741   731.448
782.491   799.428
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
23
78.5349   87.3852
88.3765   99.8547
102.819   119.325
117.262   137.045
132.728   155.42
151.994   176.325
171.978   197.969
192.094   220.621
215.05   245.704
240.376   271.783
265.38   298.002
298.812   332.334
329.378   364.089
348.655   383.597
389.308   425.268
429.577   464.736
480.171   514.663
516.221   550.607
563.342   598.462
606.571   643.019
654.41   690.829
713.855   753.074
774.442   811.118
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
19
129.433   192.371
154.792   232.754
176.355   266.455
200.348   301.609
227.377   341.702
261.088   389.929
290.547   430.603
313.932   461.689
359.455   519.631
402.313   574.335
443.106   621.913
483.898   670.234
520.298   712.705
562.512   760.933
629.478   838.503
694.167   912.878
769.333   995.679
840.399   1071.8
921.639   1156.92
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
46.5228   45.0732
55.1783   65.4102
72.6411   99.9829
86.3077   126.711
102.556   158.96
119.715   190.337
137.481   220.261
158.892   256.868
190.629   307.129
226.003   362.107
260.481   411.428
292.029   457.061
318.716   492.802
343.695   526.477
386.431   584.086
428.777   639.614
461.683   680.166
493.876   720.84
528.498   764.128
563.879   807.126
619.304   871.914
677.311   941.35
732.737   1008.75
799.399   1086.61
857.103   1154.89
943.202   1248.73
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
11
252.723   433.621
281.085   476.149
321.99   534.935
373.804   609.983
424.527   680.029
482.341   756.327
552.768   850.88
626.375   946.157
689.052   1022.75
797.426   1154.78
906.786   1274.71
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
10
310.212   538.759
347.366   597.897
394.336   675.106
456.089   768.5
525.033   863.108
581.509   942.872
646.005   1028.29
719.612   1123.57
802.333   1222.14
908.428   1346
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
12
125.613   234.898
167.827   317.099
202.96   386.487
241.337   460.695
285.082   542.128
328.606   622.524
380.052   713.233
432.311   802.884
504.135   920.526
564.848   1011.13
645.695   1130.69
736.886   1260.03
+KVIDCutLine
OK:gamma_line
above
18
27.7692   20.2745
36.7569   23.6284
46.9959   31.9144
59.4908   43.2725
85.6151   66.8312
98.7785   80.2668
121.066   103.994
144.359   127.054
172.733   156.609
209.318   193.853
244.01   229.096
328.162   309.893
407.471   385.429
484.676   464.792
571.827   551.088
657.368   639.114
769.02   752.469
862.647   847.525
+KVIDCutLine
OK:IMF_line
below
10
92.0713   172.24
135.913   268.573
198.574   399.075
256.223   511.393
316.793   629.921
387.992   767.048
468.888   912.819
585.92   1105.83
719.438   1302.48
900.778   1544.35
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1004
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1004
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1004
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
22
43.1887   36.4141
57.9541   54.8516
77.6413   75.5937
96.098   95.1836
120.707   120.535
152.699   152.801
195.764   194.285
241.906   239.227
286.818   281.863
358.799   349.852
411.708   400.555
458.465   444.344
515.681   498.504
561.818   544.174
609.195   587.234
651.872   627.616
709.765   688.384
787.812   764.571
856.38   831.631
954.469   925.44
1038.8   1006.95
1139.68   1102.85
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
25
56.9932   59.8026
73.9149   81.2219
97.0814   109.891
123.471   141.196
153.889   173.49
188.741   209.737
247.586   270.149
300.968   323.348
341.309   362.582
386.089   406.039
421.592   440.661
469.879   486.821
532.643   543.441
564.827   577.075
599.665   610.157
654.502   661.147
713.321   716.898
765.776   768.496
820.275   821.489
882.242   881.639
948.368   946.299
1036.67   1032.13
1098.05   1092.06
1193.59   1180.77
1298.21   1282.66
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
23
103.213   125.353
119.819   145.363
144.19   176.609
168.56   205.045
194.655   234.533
227.166   268.083
260.885   302.816
294.815   339.48
333.564   379.42
376.298   421.273
418.488   463.348
474.901   518.444
526.477   569.403
559.004   600.709
627.6   667.582
723.18   759.522
802.559   837.672
862.458   895.057
935.734   965.411
1003.05   1032.2
1083   1113.3
1184.09   1210.09
1282.69   1306.88
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
19
151.33   246.143
182.605   302.173
222.607   363.246
264.307   428.241
307.478   490.358
357.876   560.717
406.979   624.815
458.249   688.913
525.003   770.79
630.849   893.671
697.011   970.537
763.174   1046.27
822.476   1115.22
890.599   1192.09
999.399   1316.43
1103.79   1436.25
1225.82   1568.5
1340.99   1690.58
1472.83   1827.36
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
52.2637   57.6323
65.5992   90.7036
86.6283   136.495
115.864   195.005
142.535   247.156
172.283   301.851
202.032   350.186
235.37   407.425
286.661   485.015
342.054   566.421
397.961   646.556
448.739   719.058
492.335   776.297
541.504   839.21
617.507   937.861
684.195   1016.7
735.08   1078.82
798.347   1152.56
849.134   1212.15
915.644   1292.56
1010.83   1397.72
1103.38   1502.78
1213.51   1624.28
1332.35   1756.79
1445.35   1882.82
1604.72   2043.5
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
12
184.114   349.11
243.743   447.948
307.658   553.603
357.934   634.547
433.764   750.473
497.163   843.535
595.523   981.466
680.742   1092.94
871.188   1350.53
990.484   1503.43
1092.07   1626.33
1444.95   2030.65
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
12
337.056   630.141
419.004   760.004
483.767   865.184
545.443   961.38
614.415   1068.47
714.499   1218.34
826.237   1370.16
917.77   1498.15
1022.3   1635.23
1141.59   1788.13
1275.66   1946.3
1447.61   2145.06
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
12
176.073   362.063
243.132   493.971
298.943   605.318
359.907   724.401
429.397   855.076
498.536   984.089
580.26   1129.65
663.275   1273.51
777.372   1462.29
873.817   1607.68
1002.25   1799.55
1147.11   2007.1
+KVIDCutLine
OK:gamma_line
above
18
17.3493   17.9766
32.1147   23.7383
49.9562   36.4141
70.8738   54.8516
114.555   92.8789
137.318   114.773
174.847   152.801
214.221   189.676
261.593   236.922
323.731   296.844
382.177   353.309
524.294   483.523
657.798   604.52
788.225   731.277
935.264   869.559
1079.84   1011.3
1268.1   1192.21
1426.21   1344.32
+KVIDCutLine
OK:IMF_line
below
10
124.531   261.515
195.585   416.1
297.142   625.518
390.574   805.756
488.741   995.959
604.134   1216.01
735.242   1449.93
924.918   1759.65
1141.31   2075.22
1435.21   2463.35
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1005
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<NAME> CSI_R_L_1005
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1005
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
18
37.7056   27.9846
63.0796   57.3572
83.6206   79.8022
101.674   98.2764
129.15   124.708
164.958   157.86
214.08   202.985
265.062   249.96
316.924   297.784
390.982   367.019
445.144   418.493
487.938   459.857
532.342   503.629
584.835   555.895
661.556   629.076
724.132   688.44
791.638   746.457
886.477   831.234
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
19
57.8884   61.9885
76.8561   83.9404
102.737   113.508
133.889   146.371
166.199   179.364
205.021   216.548
270.61   278.82
330.172   333.475
382.18   384.109
426.019   424.16
470.178   466.567
523.937   518.398
594.405   585.104
625.647   614.242
667.661   653.446
719.039   702.702
765.746   748.72
819.054   797.755
931.899   897.68
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
20
109.473   129.636
128.087   150.244
158.039   183.248
194.688   221.887
220.248   246.638
247.92   276.58
285.501   312.419
323.436   350.499
366.689   391.267
414.197   434.275
468.721   486.564
529.049   544.84
586.146   600.468
639.292   651.857
700.698   713.312
799.254   804.545
892.161   889.037
976.323   969.863
1066.91   1057.03
1185.49   1170.72
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
21
118.81   183.68
143.339   225.74
157.768   250.481
189.645   302.173
237.697   370.188
284.967   432.972
337.743   500.452
379.534   553.909
437.53   624.815
494.172   688.913
567.921   770.79
684.858   893.671
757.954   970.537
831.049   1046.27
896.564   1115.22
971.826   1192.09
1092.03   1316.43
1207.36   1436.25
1342.18   1568.5
1469.42   1690.58
1615.07   1827.36
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
45.6459   57.6323
60.3788   90.7036
83.6114   136.495
109.129   185.634
145.376   247.156
178.242   301.851
212.74   354.986
247.94   407.425
306.678   490.199
359.7   560.896
423.83   643.54
483.665   719.058
531.831   776.297
586.151   839.21
670.118   937.861
743.794   1016.7
800.012   1078.82
869.907   1152.56
926.016   1212.15
999.496   1292.56
1104.66   1397.72
1206.91   1502.78
1328.57   1624.28
1459.87   1756.79
1584.7   1882.82
1760.78   2043.5
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
11
134.905   256.461
153.631   288.793
180.609   333.887
221.552   396.848
269.795   470.87
314.864   534.683
358.664   598.495
409.446   671.666
480.337   774.25
561.941   889.836
622.267   969.234
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
8
229.436   434.602
264.191   489.117
305.002   556.686
356.08   639.589
405.345   714.732
466.853   805.105
542.391   914.582
657.293   1074.86
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
9
113.568   232.183
163.334   341.263
219.714   453.43
274.7   556.335
339.073   675.142
410.987   800.995
500.393   954.261
586.49   1095.49
673.184   1222.69
+KVIDCutLine
OK:gamma_line
above
18
18.5743   8.03345
30.4558   17.7319
60.4617   45.719
73.3151   56.7931
129.318   108.356
155.686   130.161
201.229   173.21
243.577   211.228
297.51   263.222
365.426   324.721
442.93   399.079
584.835   534.666
744.495   681.984
899.348   816.216
1069.5   964.599
1247.23   1125.76
1431.61   1276.05
1585.59   1384.76
+KVIDCutLine
OK:IMF_line
below
10
94.4995   204.632
189.943   424.579
300.526   645.009
404.552   829.423
512.496   1013.9
639.942   1232.24
784.905   1466.87
993.81   1774.72
1232.93   2090.72
1557.9   2478.59
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1006
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1006
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
24
38.7789   31.9392
47.8978   43.1758
66.3076   65.0068
88.1585   90.6904
114.827   120.869
138.226   145.91
159.217   166.778
179.691   187.967
202.403   211.403
229.759   239.976
265.845   275.38
298.822   308.603
330.315   339.672
363.312   373.715
406.687   417.558
443.441   455.481
486.431   497.324
527.62   538.687
577.304   590.149
618.585   631.575
670.295   683.271
736.66   750.141
795.155   814.265
858.491   877.634
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
24
71.5643   82.1626
83.7586   97.0308
104.188   120.572
128.26   149.317
159.142   184.01
193.165   221.367
225.496   256.179
256.301   289.57
288.542   323.708
321.09   357.064
354.768   390.243
393.106   430.426
434.832   473.927
486.083   525.679
535.583   576.019
578.855   619.993
630.977   672.068
683.1   726.458
746.587   791.761
808.597   855.164
881.613   927.625
953.163   998.145
1027.83   1072.74
1128.37   1173.48
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
24
99.3802   122.013
110.776   137.017
127.43   158.198
143.384   177.321
160.214   198.502
183.881   225.274
206.496   250.574
228.06   275.286
257.526   307.799
297.844   351.039
331.942   385.902
363.909   422.426
398.007   458.119
431.04   492.982
475.94   539.326
510.621   574.58
546.498   611.226
592.421   659.468
642.393   711.122
691.946   761.563
753.018   826.566
820.634   897.43
891.036   969.188
966.047   1048.28
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
16
266.224   409.809
288.825   438.615
320.71   481.435
356.298   530.901
389.203   574.644
430.062   630.303
463.656   671.731
504.206   725.076
546.168   776.597
614.289   860.698
677.887   940.135
753.328   1028.77
843.192   1132.64
937.605   1237.25
1042.88   1354.93
1144.81   1467.71
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
28
49.0357   55.2207
59.9286   77.1384
74.75   106.71
93.6786   143.587
110.286   174.203
125.821   201.687
142.607   229.519
161   261.526
188.306   307.068
217.816   353.672
242.547   392.362
265.401   426.907
290.853   465.374
314.461   497.922
348.766   548.225
384.957   597.744
416.943   642.625
451.15   688.396
482.56   728.992
519.513   779.969
568.139   842.643
617.08   903.719
664.708   964.139
723.051   1039.72
781.083   1112.7
863.765   1212.4
950.504   1315.54
1034.27   1415.91
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
10
197.93   343.754
231.589   400.282
255.239   439.26
290.214   493.105
328.444   550.748
372.063   616.42
404.574   664.431
443.48   722.192
488.28   786.806
548.811   875.95
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
9
328.291   572.344
354   615.784
386.056   664.051
415.573   707.491
457.468   771.846
510.472   855.509
577.294   951.271
646.462   1052.6
723.079   1157.46
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
14
100.56   184.258
123.9   228.801
149.614   276.604
193.92   355.913
230.315   425.444
276.6   509.099
320.511   590.581
366.004   670.977
408.728   742.681
455.013   823.076
515.35   921.642
573.048   1013.44
652.133   1143.13
739.123   1280.92
+KVIDCutLine
OK:gamma_line
above
25
24.1697   12.9077
31.2865   21.1279
45.0456   32.9028
63.5493   51.1206
85.8485   73.5596
115.739   106.44
139.224   130.435
164.133   157.317
184.562   179.829
203.71   196.016
235.735   229.341
278.733   270.151
328.952   321.275
367.36   361.799
435.222   430.673
485.525   478.879
530.447   524.893
602.151   599.821
675.705   674.268
743.198   741.654
819.627   824.106
893.007   895.636
964.62   965.442
1068.04   1066.47
1164.39   1160.59
+KVIDCutLine
OK:IMF_line
below
13
94.854   181.878
139.555   272.935
182.483   357.047
224.76   440.202
276.143   538.651
331.753   643.79
385.653   743.805
436.663   837.082
519.293   975.49
580.491   1075.25
645.178   1180.7
718.793   1295.36
791.417   1408.48
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1007
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1007
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
22
38.187   28.4827
46.5219   38.5828
59.7518   53.9734
81.5812   78.5022
101.161   98.7024
126.034   124.434
151.171   149.684
181.335   179.263
203.023   201.214
230.806   227.626
261.612   257.812
296.318   291.26
329.592   325.333
363.231   358.415
394.506   389.18
432.69   426.892
486.86   478.626
536.459   528.12
585.418   578.778
637.257   628.854
691.657   683.005
777.337   767.95
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
24
64.188   69.0422
75.7449   82.2173
91.6567   99.9883
110.416   121.13
136.88   150.544
163.846   178.426
193.994   209.372
226.488   243.075
264.485   280.752
293.807   310.386
322.165   340.02
346.857   364.009
373.286   390.115
403.187   417.985
442.461   458.231
479.051   494.016
519.572   535.306
558.582   574.945
601.825   615.685
666.406   681.343
729.808   743.657
787.059   800.779
849.791   862.273
963.544   983.395
+KVIDCsIRLLine
ID:Z=1 A=3
1	3
20
91.5925   105.298
102.854   119.854
118.163   139.587
139.455   164.496
166.729   195.227
194.708   224.664
229.412   262.15
257.323   291.853
303.321   338.346
343.458   379.225
374.891   412.105
415.027   451.207
450.812   488.531
506.806   544.4
547.028   585.738
594.859   634.547
688.133   730.022
744.416   786.848
816.063   857.705
891.035   933.005
+KVIDCsIRLLine
ID:Z=2 A=3
2	3
19
151.974   234.528
170.405   263.947
195.944   302.191
222.01   339.848
252.289   381.623
282.691   423.763
310.741   460.465
356.673   519.899
399.145   575.1
450.692   636.794
498.246   694.429
548.341   750.441
598.245   809.514
656.085   876.811
721.257   949.565
794.168   1029.59
856.489   1096.89
931.029   1179.65
1047.12   1303.33
+KVIDCsIRLLine
ID:Z=2 A=4
2	4
26
40.7059   38.1416
51.7643   60.6953
65.2823   89.8657
81.1876   122.536
102.106   163.782
123.8   202.651
145.366   240.034
163.731   270.954
193.976   320.104
233.122   379.254
263.2   420.968
297.252   468.014
320.68   500.545
347.922   536.581
375.981   573.116
407.037   613.656
450.84   670.198
490.913   721.922
539.931   780.699
585.013   837.125
634.389   895.901
690.92   960.164
748.525   1025.99
830.534   1119.3
924.585   1227.37
1024.23   1337.89
+KVIDCsIRLLine
ID:Z=2 A=6
2	6
10
147.05   260.811
178.389   316.325
206.297   363.482
239.288   416.755
280.62   481.025
321.405   543.867
375.51   619.076
431.927   695.453
486.517   764.813
540.11   832.357
+KVIDCsIRLLine
ID:Z=4 A=8
4	8
8
313.58   556.098
350.823   615.781
392.687   679.852
437.148   746.556
473.526   798.34
528.67   869.432
615.284   978.265
719.22   1107.28
+KVIDCsIRLLine
ID:Z=3 A=7
3	7
15
83.3011   149.516
99.1816   185.094
121.522   231.527
147.092   283.991
174.277   340.072
201.883   394.255
237.799   463.693
279.05   540.563
324.42   621.477
374.554   711.432
421.732   793.395
485.255   897.711
541.16   982.975
620.474   1096.76
722.074   1228.28
+KVIDCutLine
OK:gamma_line
above
21
26.1621   14.7871
34.3139   20.981
45.4648   31.4961
69.2093   53.9097
89.708   75.4688
120   102.813
157.661   141.381
190.216   172.015
226.69   206.889
265.087   244.943
309.648   288.736
376.361   355.344
423.747   402.734
482.712   461.369
540.361   518.208
612.214   592.543
668.236   644.99
766.055   743.665
866.431   846.984
960.531   947.039
1042.61   1034.31
+KVIDCutLine
OK:IMF_line
below
12
80.0137   156.756
108.864   221.349
144.694   296.822
189.831   391.332
231.013   479.723
271.496   561.315
326.74   670.296
407.547   815.09
485.87   944.55
593.443   1121.23
673.414   1232.74
756.282   1348.29
!
# ASCII file generated by KVIDGCsI::WriteToAsciiFile
# ID Graph Name : CSI_R_L_1008
# This file can be read using KVIDGCsI::ReadFromAsciiFile
# 
++KVIDGCsI
<VARX> CSI-L
<VARY> CSI-R
<PARAMETER> IDTelescopes=CSI_R_L_1008
<PARAMETER> Runlist=1000-100000
+KVIDCsIRLLine
ID:Z=1 A=1
1	1
28
39.8385   28.7012
47.3874   39.0698
60.7144   56.4624
78.1421   76.3635
96.5949   96.2646
130.341   132.015
155.346   157.723
174.87   176.798
195.141   196.992
213.964   217.151
238.808   242.013
264.23   267.587
288.77   291.469
318.621   321.566
347.373   350.355
371.18   374.564
402.13   405.316
441.035   443.221
479.835   483.531
516.911   521.8
556.286   560.579
601.984   607.012
656.591   662.63
689.607   701.384
711.673   731.461
735.288   758.669
761.999   786.718
799.937   821.691
+KVIDCsIRLLine
ID:Z=1 A=2
1	2
20
64.3263   68.4482
77.2336   84.5615
95.1194   106.594
115.044   129.947
137.822   153.312
165.198   183.064
203.177   223.311
231.824   253.592
262.424   286.172
296.928   320.829
325.958   350.075
359.243   385.524
396.031   423.189
435.072   460.41
478.868   506.938
515.656   543.273
573.865   601.057
633.088   662.913
682.572   715.662
